probe_subject,claimed_subject,session,llr,fidelity,bhattacharyya
s002,s015,6,0.11909407859493569,0.004913813016173963,0.6721998598078116
s002,s016,6,0.073844677840234,0.08710603427742307,0.5412784875726396
s002,s017,6,0.27349282873061875,0.001039984380568491,0.7340329892873612
s002,s018,6,0.08157207458258695,0.020424928866243783,0.6353090281247261
s002,s019,6,0.14187946268689985,0.00635519216402343,0.6298484440197708
s002,s020,6,0.14627043718660335,0.0036515281366395823,0.6957496389987392
s002,s021,6,0.059474856635017656,0.024655952664936222,0.5726159580386038
s002,s022,6,0.08415432603102715,0.1456490321739036,0.5662065196268941
s002,s024,6,0.057670271232774815,0.0024816997510418,0.7931792588317236
s002,s025,6,0.1150547907877054,0.001306926353454017,0.560368489984503
s002,s026,6,0.08747210675486185,0.04131845683990079,0.5977501030253636
s002,s027,6,0.058523428703644804,0.0056000796626230155,0.5210664820507586
s002,s028,6,0.23322255301538491,0.0034713664563937115,0.5582951171529388
s002,s029,6,0.1935016833685258,0.028316984840861224,0.6662746325205265
s002,s030,6,0.07910007883046273,0.041667681696078616,0.5125437203310195
s002,s031,6,0.07967429148812886,0.0003559457665691938,0.5565344291123844
s002,s032,6,0.06283375582361415,0.038736275950515195,0.6593313110804149
s002,s033,6,0.08494454906266892,0.0003197134574250005,0.46805727691978244
s002,s034,6,0.20186384148970296,0.12606144185392687,0.6415798728322525
s002,s035,6,0.11383726196285616,0.0089741190994976,0.635529487234314
s002,s036,6,0.11264860912658003,0.15349527496663468,0.4820243080277769
s002,s037,6,0.20065463828686286,0.029452505110553945,0.5682446690705232
s002,s038,6,0.049313842237298504,0.042530300388112056,0.6178589771167143
s002,s039,6,0.16941385900930434,0.019084131805757094,0.609618494710936
s002,s040,6,0.06457049462393737,0.0007430696892960491,0.6114125150991188
s002,s041,6,0.08653839151979328,0.014850747168789624,0.4776782976653852
s002,s042,6,0.06567453078929332,0.004529798271412134,0.522860983484507
s002,s043,6,0.1204577479749407,0.00034000651984238866,0.6738756305661278
s002,s044,6,0.09904232464911567,0.0001212250194196418,0.6349633864939664
s002,s046,6,0.06292136190034915,0.006805829188234504,0.5451176236447971
s002,s047,6,0.05496274649711857,0.005097709909848838,0.4961973446032117
s002,s048,6,0.13366192942833105,0.01726690120232021,0.7283841370947479
s002,s049,6,0.1025404858603575,0.010434661731814118,0.5513455460663844
s002,s050,6,0.17859757174509083,0.002468212196829092,0.6273733738060417
s002,s051,6,0.2373152526495332,0.05409840413044508,0.7095504838569386
s002,s052,6,0.07770205203304627,0.06412243615246803,0.4991468458662506
s002,s053,6,0.08828028678864906,0.0005976457622715588,0.6135839875556863
s002,s054,6,0.14795740110371616,0.0009698893210489078,0.6774072794269508
s002,s055,6,0.19786657694813845,0.11640910575479652,0.7530508718837887
s002,s056,6,0.15321556928345814,0.05477216654858497,0.6821540953596352
s002,s057,6,0.10954980548591074,0.021563720693549514,0.6183866149754426
s002,s003,7,0.1143823849487019,0.016000937671327427,0.5589257270493397
s002,s004,7,0.146549758006824,0.06494415096359378,0.5848520919847089
s002,s005,7,0.12593934084807773,0.003279872734330924,0.6106758729569862
s002,s007,7,0.19139138799475636,0.00036411137209433985,0.6339478830067977
s002,s008,7,0.26691262000739957,0.06055037542557331,0.6366691434741847
s002,s010,7,0.16128568705750185,0.0007052954408136955,0.6458968676712252
s002,s011,7,0.13211106361576147,0.00030151685905807553,0.5334734183507607
s002,s012,7,0.115805889993977,0.012870530567024854,0.6842602922314466
s002,s013,7,0.16891165225039922,0.0011853769013850089,0.5866068898802355
s002,s015,7,0.16509923660154383,0.009231611801389117,0.5060048169288973
s002,s016,7,0.10261802547653423,0.05689683852969133,0.5204849549174545
s002,s017,7,0.17206279030593796,0.0019131620150550414,0.6704692145744716
s002,s018,7,0.14868385283269744,0.020907270084258273,0.575163316811467
s002,s019,7,0.09143657062975304,0.023440196725266926,0.6321628335195916
s002,s020,7,0.18505213730583114,0.03331723623749987,0.4801470018862723
s002,s021,7,0.07685023910034554,0.044137035696132344,0.5656617727732958
s002,s022,7,0.0993408209411664,0.013422152839616992,0.4431780474122037
s002,s024,7,0.11045079511805966,0.0014458438160335312,0.656250741777245
s002,s025,7,0.2262487151771858,7.281055158277532e-09,0.6278109724402047
s002,s026,7,0.08066243619402418,0.0006891774661182087,0.6271464106852324
s002,s027,7,0.08015300241551307,0.014435975343726907,0.5137210147417118
s002,s028,7,0.15464833914140505,0.010231636137287552,0.667593698583451
s002,s029,7,0.14914166220031505,0.06075245002715324,0.704672760075698
s002,s030,7,0.09508494764996808,0.06755557052029666,0.6268809120779544
s002,s031,7,0.060828551424480765,0.009260192316903271,0.6712915927445252
s002,s032,7,0.10068349454930225,0.0034287802506287003,0.6451635077096323
s002,s033,7,0.10915052724485749,0.002464131898994095,0.5529550813867503
s002,s034,7,0.13431517499571466,2.1963888292612094e-05,0.6406921724210349
s002,s035,7,0.20708915365711014,0.00048355843462894745,0.6236723673449256
s002,s036,7,0.12183043681704686,0.02591407139319621,0.3300936987715052
s002,s037,7,0.1839136620003589,0.14889646410722251,0.6297841756355284
s002,s038,7,0.12928815939549343,0.09726161741517864,0.7869725673138432
s002,s039,7,0.114553345166338,0.02058943923616871,0.6823799102868728
s002,s040,7,0.10434350635481573,0.10965688191811973,0.752042747413156
s002,s041,7,0.19107930542185178,0.012524077297296661,0.5622527191882836
s002,s042,7,0.08613574709103249,0.13100751634795504,0.6492662120223207
s002,s043,7,0.07670253376846164,0.029226950165966045,0.46493919355911234
s002,s044,7,0.06380973904307871,0.056191725284038756,0.7075673986929497
s002,s046,7,0.29054177996418157,0.05390083380813097,0.6500033538784223
s002,s047,7,0.0836165491830603,0.0017717464904372761,0.5553507453761329
s002,s048,7,0.1493013948866952,0.0008817038109069782,0.6295989197519739
s002,s049,7,0.11601327598673809,0.007459524159462147,0.535458395195698
s002,s050,7,0.1769106672701279,0.18702710748926213,0.8020013632062244
s002,s051,7,0.2942328219987956,0.06609159590868667,0.723112642453689
s002,s052,7,0.07019729617838748,0.041398751621199055,0.5385693470055533
s002,s053,7,0.09288825395368351,0.04383306280191098,0.5773776107356949
s002,s054,7,0.189232239653533,0.006708367246911659,0.7804277902884218
s002,s055,7,0.17825342955525733,0.0006365291310542715,0.5964668939918966
s002,s056,7,0.18959605921497405,0.12186599159329344,0.7677450377498694
s002,s057,7,0.17963020484181147,0.0054513505210683506,0.5934154709679789
s002,s003,8,0.29106586295681497,0.03456240896081311,0.7288134019272826
s002,s004,8,0.21018528823441968,0.00013788099383420555,0.7254896105107445
s002,s005,8,0.3924669837725466,0.0077727659064163205,0.6145098520118522
s002,s007,8,0.0925640238111778,0.01794363873825332,0.619601464256129
s002,s008,8,0.2042408174808987,0.08122538883553874,0.6804682029015631
s002,s010,8,0.06204378969964515,0.0013895513900984025,0.7032407032030662
s002,s011,8,0.27288473154992404,0.14428368752184156,0.7052014755356918
s002,s012,8,0.35340186071672886,0.12199744887994199,0.732403640064496
s002,s013,8,0.08640426044100719,0.0006061444594370169,0.7792471214364208
s002,s015,8,0.06527209201879716,0.016180626244950945,0.5674544606481761
s002,s016,8,0.0885895549174889,0.009704708872094325,0.6044840815334664
s002,s017,8,0.04556658689067314,0.06960758730126944,0.7870959469755472
s002,s018,8,0.2617145406337522,0.06454656899528946,0.7216867085878785
s002,s019,8,0.1054953477573356,0.037282080154398475,0.5501631129818867
s002,s020,8,0.14428170888122796,0.002957986574724453,0.6653204796415227
s002,s021,8,0.06135506973963887,0.04271015269377306,0.6371583056440245
s002,s022,8,0.07076413435252678,0.07538413883766072,0.7038155272990547
s002,s024,8,0.03790374681507899,0.0451725490607016,0.790023016342067
s002,s025,8,0.07823135325080444,0.042143156938210025,0.6282985603081764
s002,s026,8,0.06730890052436575,0.03562113294594448,0.6380553809504563
s002,s027,8,0.1499331970101265,0.036387440342267985,0.6535320428920058
s002,s028,8,0.06433540351352109,0.017755929437231022,0.7512899675954184
s002,s029,8,0.06890836763121387,0.03907545811370905,0.7819204114661935
s002,s030,8,0.1619659010653488,0.0009329510848628594,0.6379169134156232
s002,s031,8,0.046698904092428786,0.07026074598669878,0.6363699527683858
s002,s032,8,0.07190979861587736,6.397023479435998e-05,0.8252082295014544
s002,s033,8,0.31552540930846645,2.8754545529821416e-05,0.6494074418840302
s002,s034,8,0.15348725540868602,0.06413907344505307,0.7208940598150905
s002,s035,8,0.12634372921752274,0.04210390985172647,0.616204234312486
s002,s036,8,0.04853703378705166,0.199854350481596,0.5742622074472474
s002,s037,8,0.15802698682246857,0.06414038757386227,0.6065911531911828
s002,s038,8,0.08489740986970809,0.102936082702726,0.6203035815815284
s002,s039,8,0.18307230277488576,0.05152329146764134,0.6574390783471983
s002,s040,8,0.1475142785934401,0.00590613635543575,0.7001718396552642
s002,s041,8,0.6059709459822707,0.18358297557148362,0.7492810541767574
s002,s042,8,0.11774417703578517,0.005649328337033161,0.6560887953567083
s002,s043,8,0.07002942300608858,0.060230192694058465,0.6753547952967719
s002,s044,8,0.06295447190112365,0.020165389846352515,0.6975839502301606
s002,s046,8,0.2053353776286723,0.012402669378232284,0.6456098639189555
s002,s047,8,0.06995474411961139,0.04705887224729,0.5741356392300941
s002,s048,8,0.09716106443462243,0.11035319429153131,0.6361761098843665
s002,s049,8,0.14448620432079365,0.0030163461614149496,0.632518953639593
s002,s050,8,0.08734863493466748,7.592119156717859e-06,0.6762462195553336
s002,s051,8,0.09826470948125794,0.014008628055432064,0.6381089257992117
s002,s052,8,0.08735791197689761,0.10488127255303416,0.5367146206455238
s002,s053,8,0.11689946098848068,0.011672263878998187,0.7169457369856899
s002,s054,8,0.11393037389717633,0.0016934709561828183,0.6888903133279988
s002,s055,8,0.23004089409206357,0.07567881706492635,0.7141216293357342
s002,s056,8,0.17230610730645385,0.28408258757622457,0.8022215452946216
s002,s057,8,0.3940290540177293,0.014008797018465333,0.7543764303371707
s003,s002,5,0.1350512427488425,0.001526415666066673,0.6323629079468412
s003,s004,5,0.08420310352311328,0.0046265767425230945,0.6556454283085147
s003,s005,5,0.04463375677034159,0.015080287328867428,0.6279262717285612
s003,s007,5,0.15173958815602695,0.07002865634768907,0.6973521348325926
s003,s008,5,0.07961495447084445,0.022549466002129332,0.7111473171803783
s003,s010,5,0.0329677009428847,0.09699119846802977,0.5953091287845166
s003,s011,5,0.0782375786259971,0.25182836534156583,0.7936047092514088
s003,s012,5,0.18770696945486928,0.26319604324560036,0.8399319037932794
s003,s013,5,0.0425278053362627,0.03237481332073345,0.7568443739617273
s003,s015,5,0.12051230332540375,0.00723568812569118,0.5585708089201922
s003,s016,5,0.02963323541046491,0.06454800909545311,0.5684849412340235
s003,s017,5,0.03139117168922561,0.06211261641165949,0.7233747247269611
s003,s018,5,0.052990529479911445,0.0821067802110754,0.7321081858395614
s003,s019,5,0.04484795665139336,0.021228616880206795,0.6281842461464419
s003,s020,5,0.096115675296759,0.07143901659465068,0.7336747496641107
s003,s021,5,0.03493692106305623,0.005576880903494792,0.5048601820550185
s003,s022,5,0.02571345167368059,0.13150407495468086,0.8050461676561523
s003,s024,5,0.017136281249793873,0.046925054221181914,0.7217203092407712
s003,s025,5,0.03167030344920487,0.03772777755547476,0.6448458298161895
s003,s026,5,0.052910105019772335,0.0019138107064353485,0.6041842035513237
s003,s027,5,0.09864269966624656,0.00045051906289151494,0.5031007056685219
s003,s028,5,0.030146560880132657,0.07735546574373392,0.6746206408037261
s003,s029,5,0.05367867197717734,0.015083763727755323,0.6822321398937682
s003,s030,5,0.10289769720005554,0.0027098961938301727,0.6790096571998039
s003,s031,5,0.022568231928902605,0.007496280088660111,0.6198452092680875
s003,s032,5,0.06926394188757025,0.08199133729244636,0.799892722114642
s003,s033,5,0.07043333565564945,0.029818566647086802,0.5072896140309701
s003,s034,5,0.08493950568600808,0.021962395556754204,0.6605624827860571
s003,s035,5,0.028131014301578914,0.0025619724669079962,0.49802606392420457
s003,s036,5,0.026981908433721963,0.2806424248775343,0.7086068317497058
s003,s037,5,0.13556379222967,0.005171482627372581,0.6467106033150807
s003,s038,5,0.038995632705320686,0.017353112835647604,0.557648273200758
s003,s039,5,0.021285384795905263,0.02820169985265206,0.4984315993388079
s003,s040,5,0.1442874079513027,0.0985568182959231,0.555377549684328
s003,s041,5,0.13091186452615833,0.11995972820869692,0.6321093504366417
s003,s042,5,0.05530089824886533,0.001555217938643151,0.6317738673558767
s003,s043,5,0.0243840946982888,0.11762344994986951,0.7333670016816545
s003,s044,5,0.017243003948989297,0.1677440446335237,0.7284798706927672
s003,s046,5,0.044115628377996555,0.015492353873301338,0.6068377486256876
s003,s047,5,0.04160258521217155,0.08878526086028464,0.5684604407527332
s003,s048,5,0.04787613632014428,0.00821889145946432,0.7220674869480068
s003,s049,5,0.053076310034940025,0.04617910256759411,0.5952539823317577
s003,s050,5,0.04391801972772077,0.0032215672051608586,0.5901704943670326
s003,s051,5,0.12000270579442174,0.016258438540576643,0.6311044998540261
s003,s052,5,0.03706898611476897,0.003981060854309274,0.38673754468239213
s003,s053,5,0.17354646256885065,0.030067758054160967,0.60279619920108
s003,s054,5,0.03315885178349056,0.005314732604141921,0.6740494694969711
s003,s055,5,0.10195685093345137,0.13599048330339253,0.6911545263203246
s003,s056,5,0.08114040036167654,0.014526930210523667,0.748764149319499
s003,s057,5,0.07366288167043479,0.056693116612550776,0.7818183866893156
s003,s002,6,0.10318310105810764,0.007722185115967825,0.6549741231350251
s003,s004,6,0.0860284949534024,0.005594508570991572,0.5837887459360711
s003,s005,6,0.045917762759524104,0.018815121577753575,0.5760919361701061
s003,s007,6,0.06123986462332517,0.02995586075873325,0.7540723315364399
s003,s008,6,0.1710030245318072,0.0027753870057570474,0.6486710967218492
s003,s010,6,0.04628409069469211,0.06051042701280005,0.6069762418078826
s003,s011,6,0.12644870121899376,0.03613663132168602,0.5200931465846532
s003,s012,6,0.17368816548298383,0.07950731256343815,0.5882613947722962
s003,s013,6,0.05533915947792588,0.04917907577696801,0.6408694871017316
s003,s015,6,0.10096650173408568,0.00034919071968384505,0.6234567523668311
s003,s016,6,0.01505900084416769,0.0005034511977966638,0.4390627212788741
s003,s017,6,0.021144046772024878,0.016971771387646748,0.6569299668245081
s003,s018,6,0.05319634556873066,0.011495359898055677,0.5867935308003364
s003,s019,6,0.04322897875831906,0.025926429478675506,0.5962609200674385
s003,s020,6,0.04527028826368069,0.0009628636313723172,0.581378320295721
s003,s021,6,0.04161556439386201,0.022226197726367154,0.5583869126249082
s003,s022,6,0.020191611324251946,0.006291975023060495,0.5345402227636582
s003,s024,6,0.022645785452959755,0.0012335476242700742,0.6766148488427404
s003,s025,6,0.027639632480552973,0.0008362595319976546,0.6021711792193984
s003,s026,6,0.037788381644113626,0.0014720158722288815,0.5772462367796185
s003,s027,6,0.11154866656324025,0.02587942092007107,0.5112269467621712
s003,s028,6,0.03378392553900238,0.0019146470484553556,0.5462326609893242
s003,s029,6,0.042298796814973255,0.0004199511428026165,0.713479287154894
s003,s030,6,0.05413162186049765,0.0028574639547610877,0.48298339646382965
s003,s031,6,0.04380801918849891,0.0010472923344021742,0.6015365656351792
s003,s032,6,0.04979995408291752,0.03954517745906241,0.6975911855804114
s003,s033,6,0.07290924560029564,0.0029873319586693294,0.4053225147805259
s003,s034,6,0.05602020596001084,0.0006225256568632714,0.5471332875745448
s003,s035,6,0.01678721378967795,0.0024090758588571695,0.5383232773280582
s003,s036,6,0.019980142946499822,0.06052387651776513,0.4057350358432633
s003,s037,6,0.10723065252050293,0.019592893018011696,0.6506236631627399
s003,s038,6,0.0350587885632024,0.01620984967671952,0.5288096212704574
s003,s039,6,0.024424152303098426,0.03536255164118414,0.545141797123419
s003,s040,6,0.044263933786321055,0.010810445959453194,0.4420367638806894
s003,s041,6,0.10845407684670073,0.015630006227043938,0.4849835536687684
s003,s042,6,0.03257113068428673,0.06756940711133486,0.7009146811495439
s003,s043,6,0.025016389754245888,0.004424063192271977,0.5179201853158351
s003,s044,6,0.01837395944546596,0.04752726604720881,0.6389056295273688
s003,s046,6,0.04024751175985026,0.006373965716019719,0.6332461599645907
s003,s047,6,0.020952984323914306,0.022177288053174857,0.49175251738703973
s003,s048,6,0.04046713255458101,0.012580326692069864,0.6741255998149754
s003,s049,6,0.03783799163959239,0.003524447884404957,0.5179619556083643
s003,s050,6,0.04464712498901379,0.0001481849114517385,0.5993253164584211
s003,s051,6,0.02966746775405528,0.005593633588446206,0.6297398097323373
s003,s052,6,0.031275532413127104,0.04206603242845764,0.31717887424712293
s003,s053,6,0.08792812766511256,0.00314592611128914,0.5970704238103717
s003,s054,6,0.04241781075482286,0.051197398858666435,0.6536676307323457
s003,s055,6,0.09461829095625665,0.07370367175777819,0.5961627344270141
s003,s056,6,0.068338797652905,0.006232874669976013,0.586598540295014
s003,s057,6,0.03701101049662289,0.0031577951360713193,0.6380321034449821
s003,s002,7,0.10143287390285294,0.015032870025710476,0.686701643202218
s003,s004,7,0.11064649913640506,0.0017627426913496718,0.6887307519549686
s003,s005,7,0.06667275514887312,0.007329717654948767,0.7060973890250647
s003,s007,7,0.13439788480373094,0.2115394358339814,0.6864649514468374
s003,s008,7,0.0983935071969785,0.039716904544367736,0.7753253216264652
s003,s010,7,0.05129132595275874,0.02244138159765235,0.5628674336016372
s003,s011,7,0.11225398137222135,0.12749009397035688,0.7444647680260185
s003,s012,7,0.3576991431979651,0.107941381447777,0.7059768636179939
s003,s013,7,0.05885072147319698,0.00012954531898789692,0.8224281801652065
s003,s015,7,0.16573846047339388,0.09708875784617299,0.5561335730287927
s003,s016,7,0.030488459421582265,0.004183778094700105,0.5817786015190803
s003,s017,7,0.04589141316728808,0.006178824052328424,0.8327949574854037
s003,s018,7,0.09451548020221254,2.818933698239753e-06,0.7028810414892642
s003,s019,7,0.060231023056581685,0.07319682517688947,0.5999031824699378
s003,s020,7,0.07203805463713692,0.09451057752246102,0.6588542255531461
s003,s021,7,0.05678940105800295,0.020479275448896352,0.5379238314743034
s003,s022,7,0.02697947211081942,0.03162282475211738,0.6567702491026322
s003,s024,7,0.01928149415838351,0.04147256558973455,0.7175333277051068
s003,s025,7,0.041071989964506034,0.08561376307610762,0.6840454901426287
s003,s026,7,0.0568990722122875,0.014955585992073875,0.6874622685025058
s003,s027,7,0.21178894081002286,0.007887218273971581,0.6831959823363261
s003,s028,7,0.04334018587015294,0.020297403464406914,0.6865100386508068
s003,s029,7,0.033201649872489566,0.03138039231844021,0.7492160366362811
s003,s030,7,0.1402857624428797,0.16794380204806572,0.7972051071190209
s003,s031,7,0.024989151751480483,0.055658197967834784,0.7312541483509226
s003,s032,7,0.05414192145292417,0.0169103246481261,0.725079419019729
s003,s033,7,0.15069519660469324,0.007438896812991035,0.5158834664210181
s003,s034,7,0.09015352183341072,0.0017188190261140815,0.7237699844651415
s003,s035,7,0.03131275567708759,0.004233673654466466,0.6601765302285695
s003,s036,7,0.031221618643739804,0.0937041222332529,0.5102137052923806
s003,s037,7,0.196932770502813,0.0014103187785391648,0.6626631801939006
s003,s038,7,0.04438645720313941,0.003536968279253775,0.6617636539041784
s003,s039,7,0.02903931150166354,0.038667135696838564,0.5788571064194025
s003,s040,7,0.19812667018723232,0.07171575235119476,0.6196580624406057
s003,s041,7,0.21266645219216262,0.10062672445088874,0.6508522192171349
s003,s042,7,0.0660262034363064,0.016919264518303664,0.701746469776374
s003,s043,7,0.03565460421714714,0.061809569347089144,0.6487596969457131
s003,s044,7,0.017575103521011565,0.12225808163689103,0.7518192851189035
s003,s046,7,0.12404590944701509,0.016735948214731032,0.654060482712001
s003,s047,7,0.056219187876387085,0.08400887534153714,0.6570010654072399
s003,s048,7,0.1437584235806226,0.08647103124300945,0.6270262353696404
s003,s049,7,0.060510870630321754,0.029326278383853453,0.5764788706897176
s003,s050,7,0.06115704530236004,0.012026368552318797,0.7084803501658292
s003,s051,7,0.12235165027844573,0.051804972999169384,0.6918459371582287
s003,s052,7,0.05868832499852607,0.0004549992355325862,0.4201325659829277
s003,s053,7,0.17056778367427855,0.009258564636300733,0.5931401338127276
s003,s054,7,0.046169101624677716,0.08397013059524958,0.7119735164547055
s003,s055,7,0.11154570747381116,0.02422821438653632,0.7112258773407907
s003,s056,7,0.11637056338449939,0.0010570560887164318,0.7448866019433515
s003,s057,7,0.17061499213851752,0.0013545560187556754,0.7085606243416874
s003,s002,8,0.09359677808567983,0.00017373630960266164,0.7813135297983408
s003,s004,8,0.16798673732525626,0.0034413867026180586,0.6719835184345873
s003,s005,8,0.14007300495729597,3.599253819937004e-05,0.5968799744440776
s003,s007,8,0.11954482423460262,0.10275729690993926,0.6387126055902852
s003,s008,8,0.15689885097235395,0.017183988287048143,0.7123150971094323
s003,s010,8,0.06610736829923983,0.16090406703645746,0.6984918348796512
s003,s011,8,0.1824340794872955,0.13067053869810186,0.6906369149489994
s003,s012,8,0.4228342103333343,0.1531302478187228,0.7232921735107585
s003,s013,8,0.09364471109954779,0.00030231030896641406,0.7905824761641335
s003,s015,8,0.19679842788930468,0.09490133985735358,0.646104974631827
s003,s016,8,0.035076853679867605,0.016853422067817873,0.5847283473674073
s003,s017,8,0.059497345161576703,0.02355195982506496,0.8362346200559655
s003,s018,8,0.11621539389712887,0.0052041153438577535,0.7362273601900735
s003,s019,8,0.07074055842001432,0.007587635533172032,0.5758521327673712
s003,s020,8,0.1937719485391869,0.04258423257988414,0.6575240138225552
s003,s021,8,0.08019710500375683,0.09254333982003114,0.6881686140129165
s003,s022,8,0.02569809203062727,0.046326357195677015,0.622178491134512
s003,s024,8,0.029430771275895825,0.048770683657515745,0.8038544241458158
s003,s025,8,0.050062281761672045,0.0939677661405431,0.6287372905127278
s003,s026,8,0.08158556639406228,0.0011906368153324195,0.6934951740327295
s003,s027,8,0.3565520027833176,0.019767254406857674,0.6311158909052599
s003,s028,8,0.051936218162699645,0.03803329395398943,0.7462157753118761
s003,s029,8,0.05370079234789805,0.04959329317829949,0.737536745850354
s003,s030,8,0.20926003748139876,0.07854892913380761,0.7069965234293422
s003,s031,8,0.035295221592998784,0.03445944058674147,0.6781301623201479
s003,s032,8,0.10720440523299368,0.0016872976006015756,0.7738561577472707
s003,s033,8,0.23813338355557223,0.09810090706886242,0.6321941578547895
s003,s034,8,0.15445038167405054,0.0021013859716953803,0.6907485217221293
s003,s035,8,0.04002644646001055,0.02083377992458682,0.748567138176359
s003,s036,8,0.0550731431682433,0.09445128819784088,0.5070536706302922
s003,s037,8,0.3221202086289756,0.030188533525949513,0.7280812674497549
s003,s038,8,0.058805451523325426,0.013778687870477372,0.7377248333369769
s003,s039,8,0.1544881221992819,0.08949023838775952,0.7490118707788602
s003,s040,8,0.17742232392248858,0.1946800172282496,0.7576753419074402
s003,s041,8,0.19284117861711667,0.1692710721885366,0.6984210936748382
s003,s042,8,0.08009642406304754,0.004721699735830857,0.6664714932810262
s003,s043,8,0.03458937958932478,0.007059751802925236,0.6547705115197707
s003,s044,8,0.026091322086370695,0.06985611628858258,0.7415557243851344
s003,s046,8,0.17089865360577444,0.021866937201415314,0.6762860326887957
s003,s047,8,0.08005304599139217,0.14578621116753007,0.6724812789171895
s003,s048,8,0.0724797964473879,0.09672457083035667,0.599670001581552
s003,s049,8,0.09114763764971097,0.017241522654567732,0.5811971867918776
s003,s050,8,0.11237509755486404,0.05067415241879966,0.7450810200023967
s003,s051,8,0.057854557232970456,0.013073342515105427,0.6685786168135822
s003,s052,8,0.07965854133471355,8.22372421792783e-05,0.6077220667273818
s003,s053,8,0.1403917753722329,0.0017997667314314627,0.7461341320991407
s003,s054,8,0.05398667537489455,0.01698686108795947,0.7355958586186073
