probe_subject,claimed_subject,session,llr,fidelity,bhattacharyya
s002,s024,7,0.11045079516469039,0.0014458438160806198,0.6562507417768272
s002,s025,7,0.22624869226193486,7.281054965240279e-09,0.6278109724378331
s002,s026,7,0.08066243841628028,0.0006891774661325465,0.6271464106387342
s002,s027,7,0.08015300467620154,0.014435975343789521,0.5137210147426988
s002,s028,7,0.15464832991609737,0.010231636138323268,0.6675936986110103
s002,s029,7,0.14914165324554524,0.06075245002812624,0.7046727600676502
s002,s030,7,0.09508494880126697,0.06755557052090495,0.6268809120851467
s002,s031,7,0.0608285512832949,0.009260192317046698,0.6712915927441172
s002,s032,7,0.10068349529377417,0.0034287802508516088,0.6451635077102983
s002,s033,7,0.10915053438381718,0.002464131898850787,0.5529550813870281
s002,s034,7,0.13431516679062985,2.196388829062696e-05,0.6406921724292096
s002,s035,7,0.20708914206987283,0.0004835584346226882,0.6236723673437914
s002,s036,7,0.12183044287218789,0.02591407139289502,0.33009369877150485
s002,s037,7,0.18391366315834004,0.14889646410889967,0.6297841756372211
s002,s038,7,0.12928815145163688,0.09726161741451855,0.7869725673124909
s002,s039,7,0.11455330343047104,0.020589439234783773,0.6823799102811764
s002,s040,7,0.10434351391207164,0.10965688191651433,0.7520427474134219
s002,s041,7,0.19107931760220706,0.012524077297882382,0.5622527191926627
s002,s042,7,0.08613573416962178,0.13100751634426597,0.6492662120107108
s002,s043,7,0.07670253629054286,0.029226950166529774,0.4649391935675491
s002,s044,7,0.06380974255859054,0.05619172528291485,0.7075673986917735
s002,s046,7,0.2905417654185155,0.0539008338081756,0.6500033538777233
s002,s047,7,0.08361652896122587,0.001771746490357695,0.5553507453741947
s002,s048,7,0.14930137315699435,0.0008817038108476458,0.6295989197149244
s002,s049,7,0.11601328253558109,0.007459524159381157,0.5354583951986178
s002,s050,7,0.17691065699471736,0.18702710748903129,0.8020013632052476
s002,s051,7,0.2942327897701485,0.06609159590619121,0.72311264244797
s002,s052,7,0.07019729919841909,0.04139875162078618,0.5385693470051248
s002,s053,7,0.092888233491325,0.04383306280058557,0.577377610724636
s002,s054,7,0.1892322172303777,0.006708367247132723,0.780427790285321
s002,s055,7,0.17825344304435375,0.0006365291312503134,0.5964668939820722
s002,s056,7,0.1895960483724838,0.12186599159310217,0.7677450377487794
s002,s057,7,0.17963020631583532,0.005451350521542588,0.593415470995367
s002,s003,8,0.29106589411981904,0.03456240896077729,0.7288134019277672
s002,s004,8,0.21018530152917594,0.00013788099376845812,0.7254896105255555
s002,s005,8,0.39246701978188636,0.007772765906307891,0.6145098520119419
s002,s007,8,0.09256404426884982,0.01794363873834662,0.6196014642727288
s002,s008,8,0.2042408659342083,0.08122538884745481,0.6804682029395251
s002,s010,8,0.06204380679231229,0.0013895513902123999,0.7032407032234156
s002,s011,8,0.2728847615156399,0.14428368751376822,0.7052014755146536
s002,s012,8,0.3534018952267665,0.12199744889021052,0.7324036400960366
s002,s013,8,0.08640428024078053,0.000606144459297324,0.7792471214791754
s002,s015,8,0.06527210535640714,0.016180626244745203,0.5674544606496177
s002,s016,8,0.08858955927066224,0.009704708871988196,0.6044840815336919
s002,s017,8,0.04556660205700765,0.06960758728874504,0.7870959469060224
s002,s018,8,0.26171454923505033,0.06454656899427456,0.7216867085875803
s002,s019,8,0.10549536956119532,0.03728208015407576,0.5501631129834088
s002,s020,8,0.14428172752716686,0.0029579865747987556,0.6653204796480823
s002,s021,8,0.06135509506952657,0.04271015269199173,0.637158305630895
s002,s022,8,0.07076413613295063,0.07538413883729359,0.7038155272975092
s002,s024,8,0.0379037654278372,0.04517254906016357,0.7900230163445128
s002,s025,8,0.07823135612138596,0.042143156938492604,0.628298560308216
s002,s026,8,0.06730891821636363,0.03562113293871344,0.6380553809021392
s002,s027,8,0.14993321625845502,0.0363874403426265,0.6535320428943313
s002,s028,8,0.06433540847280034,0.01775592943880107,0.7512899676271211
s002,s029,8,0.06890837322938159,0.03907545811336061,0.781920411461238
s002,s030,8,0.16196594807995032,0.0009329510846980821,0.6379169134265535
s002,s031,8,0.04669891939360141,0.07026074598598149,0.6363699527704872
s002,s032,8,0.07190980462983414,6.397023479115861e-05,0.8252082295022367
s002,s033,8,0.3155254596134367,2.8754545509181927e-05,0.6494074418865572
s002,s034,8,0.15348727503089896,0.06413907344656901,0.7208940598259999
s002,s035,8,0.12634374588755556,0.0421039098526512,0.616204234314076
s002,s036,8,0.04853703648901877,0.199854350481984,0.5742622074477715
s002,s037,8,0.158027006916709,0.06414038757415384,0.6065911531920681
s002,s038,8,0.08489742950690538,0.10293608270228731,0.6203035815828368
s002,s039,8,0.1830723505583911,0.0515232914693242,0.6574390783506469
s002,s040,8,0.14751429758511805,0.005906136355382276,0.7001718396562784
s002,s041,8,0.6059708821947445,0.18358297556693723,0.7492810541736517
s002,s042,8,0.1177441853770739,0.0056493283370661436,0.6560887953469089
s002,s043,8,0.07002942875988474,0.0602301926962236,0.6753547953092269
s002,s044,8,0.06295447666619255,0.020165389846399703,0.6975839502288728
s002,s046,8,0.20533542611385538,0.012402669379141352,0.645609863923531
s002,s047,8,0.0699547661920807,0.04705887224784377,0.5741356392317003
s002,s048,8,0.09716106998861858,0.11035319428203234,0.6361761098512753
s002,s049,8,0.14448623680545725,0.0030163461614251476,0.6325189536441225
s002,s050,8,0.08734863911204067,7.59211916234019e-06,0.6762462195549457
s002,s051,8,0.09826474588829123,0.014008628056345888,0.6381089258035934
s002,s052,8,0.08735791615558691,0.10488127255348438,0.536714620645602
s002,s053,8,0.11689946185696032,0.011672263878652804,0.7169457369747946
s002,s054,8,0.11393040396430588,0.001693470956388189,0.6888903133310176
s002,s055,8,0.23004092084151403,0.0756788170625525,0.714121629322594
s002,s056,8,0.17230614177758458,0.2840825875787874,0.8022215452972719
s002,s057,8,0.39402911780525546,0.014008797020035376,0.7543764303769739
s003,s002,5,0.13505122951323306,0.0015264156660808712,0.6323629078999998
s003,s004,5,0.08420310352311328,0.004626576743193909,0.6556454283241613
s003,s005,5,0.04463375677034159,0.015080287328654251,0.6279262717278772
s003,s007,5,0.15173958815602695,0.07002865634932182,0.6973521348507012
s003,s008,5,0.07961495447084445,0.02254946600611513,0.7111473172161558
s003,s010,5,0.0329677009428847,0.09699119847287356,0.5953091287999807
s003,s011,5,0.0782375786259971,0.2518283653252676,0.7936047092255583
s003,s012,5,0.18770696945486928,0.2631960432680129,0.8399319038304401
s003,s013,5,0.0425278053362627,0.032374813321078486,0.756844373999512
s003,s015,5,0.12051230332540375,0.007235688125702416,0.5585708089202363
s003,s016,5,0.02963323541046491,0.06454800909557089,0.5684849412340862
s003,s017,5,0.03139117168922561,0.062112616400863706,0.7233747246615425
s003,s018,5,0.052990529479911445,0.08210678021161245,0.7321081858409983
s003,s019,5,0.04484795665139336,0.021228616880194,0.6281842461463777
s003,s020,5,0.096115675296759,0.07143901659599729,0.7336747496706693
s003,s021,5,0.03493692106305623,0.005576880903475528,0.5048601820424811
s003,s022,5,0.02571345167368059,0.1315040749537056,0.8050461676538295
s003,s024,5,0.017136281249793873,0.04692505422135214,0.7217203092406014
s003,s025,5,0.03167030344920487,0.037727777555461056,0.6448458298161526
s003,s026,5,0.052910105019772335,0.0019138107063959324,0.6041842035034526
s003,s027,5,0.09864269966624656,0.00045051906287507193,0.5031007056700841
s003,s028,5,0.030146560880132657,0.07735546575038486,0.674620640831253
s003,s029,5,0.05367867197717734,0.015083763726590248,0.6822321398909069
s003,s030,5,0.10289769720005554,0.002709896193895828,0.6790096572075821
s003,s031,5,0.022568231928902605,0.007496280088633525,0.6198452092681511
s003,s032,5,0.06926394188757025,0.08199133729254303,0.7998927221147011
s003,s033,5,0.07043333565564945,0.029818566647103337,0.5072896140310051
s003,s034,5,0.08493950568600808,0.021962395557232464,0.6605624827948959
s003,s035,5,0.028131014301578914,0.0025619724668281426,0.49802606392530313
s003,s036,5,0.026981908433721963,0.28064242487754126,0.7086068317496746
s003,s037,5,0.13556379222967,0.005171482627388934,0.646710603315145
s003,s038,5,0.038995632705320686,0.017353112835628348,0.5576482732006367
s003,s039,5,0.021285384795905263,0.02820169985290378,0.4984315993385335
s003,s040,5,0.1442874079513027,0.09855681829603871,0.5553775496844859
s003,s041,5,0.13091187788875358,0.1199597282110625,0.6321093504416523
s003,s042,5,0.05530089824886533,0.001555217938616867,0.6317738673462509
s003,s043,5,0.0243840946982888,0.1176234499537885,0.7333670016947456
s003,s044,5,0.017243003948989297,0.16774404463236356,0.7284798706907457
s003,s046,5,0.044115628377996555,0.015492353873311543,0.606837748625632
s003,s047,5,0.04160258521217155,0.0887852608602646,0.5684604407527164
s003,s048,5,0.04787613632014428,0.00821889145896786,0.7220674869114276
s003,s049,5,0.053076310034940025,0.0461791025682579,0.5952539823348729
s003,s050,5,0.04391801972772077,0.0032215672051578354,0.5901704943670425
s003,s051,5,0.12000270579442174,0.016258438540558754,0.6311044998539757
s003,s052,5,0.03706898611476897,0.003981060854303129,0.38673754468241267
s003,s053,5,0.17354646256885065,0.030067758053457967,0.6027961991928829
s003,s054,5,0.03315885178349056,0.005314732604168888,0.6740494694970743
s003,s055,5,0.10195685093345137,0.13599048329725585,0.691154526306019
s003,s056,5,0.08114040036167654,0.014526930210558994,0.7487641493196073
s003,s057,5,0.0736628968514671,0.056693116618858695,0.7818183867272193
s003,s002,6,0.10318310105810764,0.007722185114933108,0.6549741230916721
s003,s004,6,0.0860284949534024,0.005594508571336696,0.5837887459494581
s003,s005,6,0.045917762759524104,0.018815121577621236,0.576091936169731
s003,s007,6,0.06123986462332517,0.029955860759130877,0.7540723315568082
s003,s008,6,0.1710030348191586,0.0027753870054923174,0.6486710967519626
s003,s010,6,0.04628409069469211,0.06051042701510457,0.6069762418234825
s003,s011,6,0.12644870121899376,0.03613663131966731,0.5200931465684353
s003,s012,6,0.17368818592461835,0.079507312572351,0.5882613948010932
s003,s013,6,0.05533915947792588,0.04917907577896535,0.6408694871334967
s003,s015,6,0.10096650173408568,0.000349190719686472,0.6234567523667652
s003,s016,6,0.01505900084416769,0.000503451197800593,0.43906272127902085
s003,s017,6,0.021144046772024878,0.016971771384733002,0.6569299667653702
s003,s018,6,0.05319634556873066,0.011495359898124405,0.5867935308010923
s003,s019,6,0.04322897875831906,0.025926429478684336,0.5962609200673729
s003,s020,6,0.04527028826368069,0.0009628636314038872,0.5813783203009918
s003,s021,6,0.04161556439386201,0.022226197725481248,0.5583869126109245
s003,s022,6,0.020191611324251946,0.00629197502299699,0.5345402227619935
s003,s024,6,0.022645785452959755,0.001233547624279511,0.6766148488426492
s003,s025,6,0.027639632480552973,0.000836259531990174,0.6021711792193599
s003,s026,6,0.037788381644113626,0.0014720158718813485,0.5772462367331295
s003,s027,6,0.11154866656324025,0.02587942092015773,0.5112269467631129
s003,s028,6,0.03378392553900238,0.001914647048654111,0.5462326610134045
s003,s029,6,0.042298796814973255,0.0004199511428435776,0.7134792871479054
s003,s030,6,0.05413162186049765,0.002857463954821461,0.4829833964694273
s003,s031,6,0.04380801918849891,0.001047292334407737,0.6015365656350913
s003,s032,6,0.04979995408291752,0.039545177459106726,0.6975911855803201
s003,s033,6,0.07290924560029564,0.002987331958676728,0.4053225147805203
s003,s034,6,0.05602020596001084,0.0006225256568935164,0.5471332875822511
s003,s035,6,0.01678721378967795,0.002409075858869469,0.5383232773287925
s003,s036,6,0.019980142946499822,0.060523876517754295,0.40573503584315707
s003,s037,6,0.10723065252050293,0.019592893018048885,0.6506236631627395
s003,s038,6,0.0350587885632024,0.016209849676686476,0.5288096212702798
s003,s039,6,0.024424152303098426,0.035362551641639386,0.5451417971239474
s003,s040,6,0.04426394404130292,0.010810445959667623,0.4420367638816264
s003,s041,6,0.10845407684670073,0.015630006227302966,0.48498355367193097
s003,s042,6,0.03257113068428673,0.06756940710900824,0.7009146811388622
s003,s043,6,0.025016389754245888,0.004424063192401949,0.5179201853250235
s003,s044,6,0.018373954036414657,0.04752726604726712,0.6389056295251104
s003,s046,6,0.04024751175985026,0.006373965716023962,0.6332461599644232
s003,s047,6,0.020952984323914306,0.022177288053151868,0.491752517386971
s003,s048,6,0.04046713255458101,0.012580326689960999,0.6741255997812557
s003,s049,6,0.03783799163959239,0.00352444788446371,0.5179619556111194
s003,s050,6,0.04464712498901379,0.00014818491145324913,0.5993253164583618
s003,s051,6,0.02966746775405528,0.005593633588452709,0.6297398097323039
s003,s052,6,0.031275532413127104,0.04206603242840811,0.3171788742471215
s003,s053,6,0.08792812766511256,0.0031459261111346894,0.5970704238017299
s003,s054,6,0.04241781075482286,0.0511973988585391,0.6536676307323477
s003,s055,6,0.09461829095625665,0.0737036717544403,0.5961627344145781
s003,s056,6,0.068338797652905,0.006232874670002793,0.586598540295063
s003,s057,6,0.03701101049662289,0.0031577951363757446,0.6380321034746497
s003,s002,7,0.10143287296612287,0.015032870023890001,0.6867016431514061
s003,s004,7,0.1106464990918976,0.0017627426915037905,0.6887307519703315
s003,s005,7,0.066672755894128,0.007329717655219436,0.7060973890246502
s003,s007,7,0.13439789594220938,0.21153943584494028,0.686464951467292
s003,s008,7,0.09839352541950953,0.03971690455034641,0.7753253216675134
s003,s010,7,0.05129132522581804,0.0224413815995211,0.5628674336154488
s003,s011,7,0.11225396261755548,0.12749009396066044,0.7444647680000888
s003,s012,7,0.3576992046949171,0.10794138145850357,0.7059768636518361
s003,s013,7,0.05885072677624346,0.00012954531881118314,0.8224281802109087
s003,s015,7,0.16573845705254223,0.09708875784464932,0.5561335730266008
s003,s016,7,0.030488459439332732,0.004183778094766631,0.5817786015194585
s003,s017,7,0.04589141463580163,0.006178824051430729,0.8327949574104081
s003,s018,7,0.09451547858360168,2.8189336960115553e-06,0.7028810414896087
s003,s019,7,0.06023102319114034,0.07319682517742244,0.5999031824698606
s003,s020,7,0.07203805588459454,0.09451057752398484,0.6588542255589375
s003,s021,7,0.05678940086282484,0.020479275448607778,0.5379238314607689
s003,s022,7,0.026979471791515403,0.03162282475208538,0.656770249100964
s003,s024,7,0.019281494530012672,0.04147256559017816,0.7175333277052551
s003,s025,7,0.04107199098412721,0.08561376307660681,0.6840454901427506
s003,s026,7,0.05689907202765399,0.014955585990853093,0.6874622684488018
s003,s027,7,0.2117889419221193,0.007887218273267247,0.6831959823365523
s003,s028,7,0.04334018710161057,0.020297403466539552,0.686510038678348
s003,s029,7,0.033201650149187696,0.03138039231889156,0.7492160366338688
s003,s030,7,0.14028577399024333,0.16794380205179527,0.797205107128535
s003,s031,7,0.024989151239916255,0.05565819796832022,0.7312541483508219
s003,s032,7,0.054141926356069556,0.016910324647983806,0.7250794190197092
s003,s033,7,0.15069520022588773,0.007438896812861703,0.5158834664207198
s003,s034,7,0.09015351977952109,0.0017188190260610378,0.7237699844746791
s003,s035,7,0.03131275577366287,0.00423367365473608,0.6601765302289002
s003,s036,7,0.031221618731606532,0.0937041222335983,0.5102137052926848
s003,s037,7,0.19693277020801583,0.001410318778726433,0.6626631801921072
s003,s038,7,0.04438645853197036,0.0035369682793202173,0.6617636539042021
s003,s039,7,0.029039311380511367,0.03866713569743359,0.5788571064185664
s003,s040,7,0.1981266700074508,0.07171575235058696,0.6196580624398138
s003,s041,7,0.21266645338570786,0.10062672445158367,0.650852219220656
s003,s042,7,0.06602620412064732,0.016919264518040242,0.7017464697656789
s003,s043,7,0.035654604726704675,0.061809569349536034,0.6487596969575571
s003,s044,7,0.017575103730272795,0.12225808163756292,0.7518192851183465
s003,s046,7,0.12404591066743322,0.01673594821519542,0.6540604827110347
s003,s047,7,0.056219176966093826,0.08400887534245383,0.6570010654066306
s003,s048,7,0.14375842659162708,0.08647103123482215,0.6270262353369837
s003,s049,7,0.06051087079158627,0.029326278384523546,0.5764788706928995
s003,s050,7,0.06115705079972509,0.01202636855247503,0.7084803501659851
s003,s051,7,0.12235165134105926,0.051804972998376414,0.6918459371570089
s003,s052,7,0.05868832498557911,0.00045499923551449195,0.42013256598291543
s003,s053,7,0.170567780752623,0.009258564635703025,0.5931401338031161
s003,s054,7,0.04616910311891607,0.08397013059495817,0.7119735164546046
s003,s055,7,0.11154571696243169,0.024228214385231824,0.7112258773255904
s003,s056,7,0.11637056388508492,0.0010570560886409871,0.7448866019429199
s003,s057,7,0.17061500568693266,0.0013545560189910113,0.7085606243754893
s003,s002,8,0.09359677808567983,0.00017373630953780995,0.7813135297407959
s003,s004,8,0.16798673732525626,0.0034413867025052886,0.6719835184498879
s003,s005,8,0.14007300495729597,3.599253820493824e-05,0.5968799744437687
s003,s007,8,0.11954482423460262,0.10275729691528161,0.6387126056096805
s003,s008,8,0.15689885097235395,0.017183988290006662,0.7123150971450304
s003,s010,8,0.06610736829923983,0.1609040670468265,0.698491834896496
s003,s011,8,0.1824340794872955,0.1306705386898236,0.6906369149266705
s003,s012,8,0.4228342313684061,0.15313024783125861,0.7232921735424211
s003,s013,8,0.09364471109954779,0.00030231030913545353,0.7905824762048574
s003,s015,8,0.19679842788930468,0.09490133985732987,0.6461049746317298
s003,s016,8,0.035076853679867605,0.016853422067849965,0.5847283473674877
s003,s017,8,0.059497345161576703,0.02355195982099623,0.8362346199804879
s003,s018,8,0.11621539389712887,0.005204115343849216,0.7362273601911843
s003,s019,8,0.07074055842001432,0.007587635533164056,0.5758521327673016
s003,s020,8,0.1937719485391869,0.04258423258063172,0.6575240138281321
s003,s021,8,0.08019710500375683,0.09254333981602449,0.6881686139962411
s003,s022,8,0.02569809203062727,0.04632635719534619,0.6221784911325051
s003,s024,8,0.029430771275895825,0.0487706836575774,0.803854424145781
s003,s025,8,0.050062281761672045,0.0939677661404586,0.6287372905126648
s003,s026,8,0.08158556639406228,0.0011906368153003603,0.6934951739795073
s003,s027,8,0.3565520027833176,0.019767254406703617,0.6311158909072865
s003,s028,8,0.051936218162699645,0.038033293956787374,0.7462157753425164
s003,s029,8,0.05370079234789805,0.04959329317877406,0.7375367458471874
s003,s030,8,0.20926003748139876,0.07854892913536202,0.7069965234372153
s003,s031,8,0.035295221592998784,0.034459440586715795,0.6781301623199946
s003,s032,8,0.10720440523299368,0.0016872976006058608,0.773856157747055
s003,s033,8,0.23813338355557223,0.09810090706883452,0.6321941578546917
s003,s034,8,0.1544503929605964,0.002101385971691966,0.6907485217323361
s003,s035,8,0.04002643918604224,0.02083377992510848,0.7485671381757972
s003,s036,8,0.0550731431682433,0.0944512881978357,0.5070536706301775
s003,s037,8,0.32212019412061843,0.030188533525277145,0.7280812674477014
s003,s038,8,0.058805451523325426,0.013778687870465203,0.7377248333366673
s003,s039,8,0.1544881221992819,0.08949023838797619,0.749011870778247
s003,s040,8,0.17742232392248858,0.19468001722836872,0.7576753419074987
s003,s041,8,0.19284117861711667,0.16927107219067447,0.6984210936793281
s003,s042,8,0.08009642406304754,0.0047216997357130775,0.6664714932710104
s003,s043,8,0.03458937958932478,0.0070597518031256445,0.6547705115312472
s003,s044,8,0.026091322086370695,0.06985611628825358,0.7415557243836397
s003,s046,8,0.17089865360577444,0.02186693720143724,0.6762860326885922
s003,s047,8,0.08005302595130066,0.14578621116816792,0.6724812789161534
s003,s048,8,0.0724797964473879,0.0967245708211162,0.599670001552067
s003,s049,8,0.09114763764971097,0.017241522654839785,0.5811971867949128
s003,s050,8,0.11237509755486404,0.05067415241880311,0.7450810200022325
s003,s051,8,0.057854557232970456,0.013073342515096776,0.6685786168135015
s003,s052,8,0.07965854133471355,8.2237242178307e-05,0.6077220667273161
s003,s053,8,0.1403917753722329,0.0017997667313760198,0.7461341320881647
s003,s054,8,0.05398667537489455,0.01698686108798816,0.7355958586185523
