probe_subject,claimed_subject,session,llr,fidelity,bhattacharyya
s020,s020,8,0.562663745254162,0.6627613845687841,0.8965649910795809
s021,s021,5,0.7792918290332846,0.484915649841548,0.7887247148348876
s021,s021,6,0.45901979101011,0.21805255277316749,0.6724237630058998
s021,s021,7,0.6302974341568063,0.4087209701158598,0.8083560891810952
s021,s021,8,0.6410372065441613,0.23095556798713895,0.6485950046875469
s022,s022,5,0.7546921074376157,0.4870792184623422,0.8024941004893235
s022,s022,6,0.6753444024809425,0.6654836805071085,0.8839359185731374
s022,s022,7,0.7528424631710532,0.6245799034017546,0.8777540132660967
s022,s022,8,0.7031534824828554,0.6950456583863434,0.8895827482443892
s024,s024,5,0.6407552174129827,0.3432298765298074,0.816089346871784
s024,s024,6,0.8951370355718151,0.5441388197553593,0.8427074789593065
s024,s024,7,0.7891230821456011,0.4253075064460985,0.7765441251340798
s024,s024,8,0.9022964125438249,0.5300374587665414,0.8003818682313389
s025,s025,5,0.7804789196558751,0.44926195176841516,0.7765037292708751
s025,s025,6,0.7955805945464414,0.704452868833088,0.8696332186888363
s025,s025,7,0.8741490103090601,0.7569419158664356,0.8880283646561503
s025,s025,8,0.6967184916772325,0.7156290701821306,0.9274396154447422
s026,s026,5,0.8839383372933726,0.2912636299337182,0.699552798703138
s026,s026,6,0.8095951511813001,0.41225271672228286,0.7278038804229573
s026,s026,7,0.9004894964943265,0.616920666535371,0.8610938519678308
s026,s026,8,0.9031307986138337,0.3362787264681187,0.7891112508554935
s027,s027,5,0.7603766342687147,0.44180954611866635,0.7887893513391481
s027,s027,6,0.8829848328404404,0.2393165145552638,0.7537231523686955
s027,s027,7,0.7254995226176546,0.18067862490503223,0.7496044387789814
s027,s027,8,0.7174707580569842,0.10281118741298016,0.8020983294443402
s028,s028,5,0.8165727719470859,0.5205108622260071,0.790284235150455
s028,s028,6,0.6734742791675692,0.3340479858180936,0.7259008891610459
s028,s028,7,0.5365325164641426,0.45102022586239915,0.8278025753505653
s028,s028,8,0.8303241619661041,0.7116148327040911,0.8857810991354759
s029,s029,5,0.816692411822686,0.3822613347652819,0.7568889582720422
s029,s029,6,0.8179855787171728,0.342481888537613,0.742293867948961
s029,s029,7,0.8614684690708752,0.24917319613481081,0.7760942508836385
s029,s029,8,0.8661856478105364,0.2299310259986554,0.7451677381792102
s030,s030,5,0.7107967600284506,0.595735287299741,0.8513310240712628
s030,s030,6,0.6090851067459252,0.6350169162445217,0.8810561404233908
s030,s030,7,0.5983657322468984,0.48423016302370825,0.8057424592789055
s030,s030,8,0.8085785722318898,0.5038383919337008,0.8162199903508771
s031,s031,5,0.6581571152995962,0.5742739795774479,0.8115508660924946
s031,s031,6,0.6408934697750214,0.3894805934676564,0.7634461346769547
s031,s031,7,0.36823053395569827,0.3698468508596745,0.7724030822013983
s031,s031,8,0.364456203932355,0.07636927444972838,0.6371173703632742
s032,s032,5,0.6508921340252101,0.2770636215588323,0.696573798979013
s032,s032,6,0.47650068820536196,0.3871534549647741,0.8253469894719244
s032,s032,7,0.4044966926750369,0.1189485819844765,0.6574286424023552
s032,s032,8,0.7848453173889681,0.43625975883922147,0.7990004634144012
s033,s033,5,0.7983348638255763,0.5848363651885671,0.7742855372909088
s033,s033,6,0.8927560427926899,0.6206167599911302,0.8557556729564927
s033,s033,7,0.6992125472616739,0.5604486786362083,0.7997577883257395
s033,s033,8,0.8039026713377028,0.6403298821833682,0.882159777302857
s034,s034,5,0.7237275754844272,0.5222060847312872,0.8308046274711424
s034,s034,6,0.4591986809957157,0.2980733419278054,0.7571333181528528
s034,s034,7,0.6002138546028792,0.17865787353350115,0.7961528591353927
s034,s034,8,0.3872821801247449,0.22699879915662902,0.726359147337738
s035,s035,5,0.8944388698994992,0.6229882558670427,0.8936011459710766
s035,s035,6,0.7561024802756715,0.5850150980725297,0.8807220778398885
s035,s035,7,0.6988305457249748,0.3448016347284568,0.7528813718232428
s035,s035,8,0.6579846605004392,0.505537525890768,0.8106196249803089
s036,s036,5,0.762816225920934,0.8665909715821642,0.9568995616712382
s036,s036,6,0.5186845709348802,0.8511943093086981,0.9624941506105501
s036,s036,7,0.6415619496490444,0.8147396180537531,0.9444826457331132
s036,s036,8,0.7989468664049573,0.898442402840652,0.9583349232531025
s037,s037,5,0.8200560253476659,0.618405082598173,0.8724159980322976
s037,s037,6,0.5849802975818674,0.46548117393256716,0.8385567683492715
s037,s037,7,0.6629263259275628,0.3381736864370612,0.8771049128974352
s037,s037,8,0.5804183105821233,0.3413451970552231,0.8231593931354548
s038,s038,5,0.7124432034926355,0.6141511222404508,0.8355111578746115
s038,s038,6,0.766420669417896,0.5845129086706117,0.856935650317837
s038,s038,7,0.73919321443248,0.570427304607361,0.8101435044116231
s038,s038,8,0.6301396445002505,0.5119546970895802,0.8121501691404587
s039,s039,5,0.7213633000132268,0.7119631634627183,0.9078012407955861
s039,s039,6,0.7211266645454084,0.5986465198445238,0.8915870463593439
s039,s039,7,0.6258308954509901,0.3880796772776797,0.8869768644713634
s039,s039,8,0.7054162882615396,0.578333496794142,0.8518410680228435
s040,s040,5,0.9130762113125871,0.7300031732416066,0.8985523119822906
s040,s040,6,0.7602723834749116,0.5625313886322568,0.81807251901933
s040,s040,7,0.5757748855255576,0.6102119760131692,0.8991555126548864
s040,s040,8,0.6578337644709303,0.6487016139319803,0.8403499685683168
s041,s041,5,0.6048475191587948,0.433185701667208,0.8383312945737897
s041,s041,6,0.3972092669266227,0.7277820489229221,0.8896840434268951
s041,s041,7,0.5896390344534508,0.578832866652817,0.8158481018933447
s041,s041,8,0.512462902342879,0.626176803181654,0.8613906049896879
s042,s042,5,0.7932402472881582,0.5949544715219447,0.8767083733872796
s042,s042,6,0.6755826088183084,0.5142576935925938,0.7943632194223361
s042,s042,7,0.6637953487799175,0.5393715320557846,0.7937154507244417
s042,s042,8,0.5941706587786972,0.5074417366024344,0.835200693651185
s043,s043,5,0.9033089878374932,0.6579417596467155,0.9162606559891401
s043,s043,6,0.7881980813114146,0.8047326715426799,0.9454975062006914
s043,s043,7,0.7958951488367816,0.5888227750892909,0.8951658344791452
s043,s043,8,0.7082293905437279,0.45088844642964676,0.8046664295144293
s044,s044,5,0.7611798264001799,0.5515459384589334,0.8313797888010331
s044,s044,6,0.32648950920369063,0.46314056613744586,0.7931300311326928
s044,s044,7,0.5858164364104924,0.2875752037986122,0.8019036388897628
s044,s044,8,0.529116360611444,0.32424578490204153,0.8177746063604567
s046,s046,5,0.7125701344644,0.3439227704840285,0.7222871422733844
s046,s046,6,0.3555806996845236,0.25810709886340344,0.6273505841219238
s046,s046,7,0.7065528342932077,0.30978817912278894,0.7506548421435458
s046,s046,8,0.81916537499487,0.08862993177251613,0.7340937921368321
s047,s047,5,0.7901963780059664,0.41115435099621345,0.7765469040137752
s047,s047,6,0.7608199300631577,0.19227660744023764,0.7594481767051514
s047,s047,7,0.6849933568549015,0.2649679365581759,0.7942938671843516
s047,s047,8,0.8735782249971553,0.47373964378042505,0.8390438928872977
s048,s048,5,0.7627493581642183,0.3919244868569161,0.8381286498997825
s048,s048,6,0.6776368373603952,0.312830300302709,0.6532747803621387
s048,s048,7,0.7494225468273108,0.351895232175487,0.8166507759440521
s048,s048,8,0.8688466646230113,0.3634764047502113,0.7634043758095255
s049,s049,5,0.609085352401803,0.3538157437617275,0.7501832121451715
s049,s049,6,0.4710484916033116,0.2771978695237631,0.7410911056487979
s049,s049,7,0.6533243214567579,0.276422463014278,0.7029414812303283
s049,s049,8,0.46479481783149174,0.2816094504855254,0.6891302888097858
s050,s050,5,0.8067274703926395,0.6888924988072475,0.860778186489776
s050,s050,6,0.7655874869042071,0.48312261881780927,0.7835271200446849
s050,s050,7,0.7114740480318019,0.08049529601055269,0.6538354361628606
s050,s050,8,0.7763801506405851,0.4004191345632669,0.7725933474956951
s051,s051,5,0.5121078903719983,0.34632692134072396,0.7450181310479884
s051,s051,6,0.31690778248400503,0.30604550283553156,0.8415965735446497
s051,s051,7,0.5743639562716942,0.33055452165765553,0.7826111531602709
s051,s051,8,0.20725796092653417,0.16864584820004075,0.7367152242176281
s052,s052,5,0.7965032011018969,0.9058396758484439,0.9657473838974574
s052,s052,6,0.8517415468571065,0.8644175915865737,0.9607831319356144
s052,s052,7,0.913827324351529,0.885939383683173,0.9646617104445984
s052,s052,8,0.6207872483090429,0.8198085697629428,0.9433626019739347
s053,s053,5,0.8686844121359223,0.629682371201454,0.8665208339218299
s053,s053,6,0.8530042779237985,0.45311848644125025,0.7919083542913496
s053,s053,7,0.8359038579435554,0.692691449613422,0.8736107527477146
s053,s053,8,0.8645386284659238,0.013493345937951274,0.5594618164974633
s054,s054,5,0.4794185009808227,0.1243995862787945,0.7180175666192445
s054,s054,6,0.3751773502630202,0.344571625421281,0.769053256769619
s054,s054,7,0.5718908199819281,0.4439280471036529,0.7370496383207481
s054,s054,8,0.5039378884934609,0.26530949998522774,0.7668790866673082
s055,s055,5,0.8219556329230349,0.7301793602886234,0.8939057010741168
s055,s055,6,0.655287554768277,0.5033855776716043,0.8435961593605172
s055,s055,7,0.7073050143488908,0.4832239410565263,0.8296829318685673
s055,s055,8,0.7479330563169535,0.028692269801921817,0.6743023725236149
s056,s056,5,0.833261533033729,0.7133881418627703,0.9075475351817645
s056,s056,6,0.6235151637072078,0.4593470292829139,0.8444136367759462
s056,s056,7,0.6012025357005213,0.5924153633876381,0.8637056072944118
s056,s056,8,0.7222382321033242,0.27212615645528637,0.7044402383710696
s057,s057,5,0.5549082482577313,0.5974842952352054,0.8643497388726
s057,s057,6,0.4312440009928018,0.556466363802779,0.8632991490412492
s057,s057,7,0.38590009941323666,0.43030306027107545,0.8402412594594297
s057,s057,8,0.2618158111709177,0.37738333629947407,0.8302152621380715
